eventID,occurrenceID,phylum,class,order,family,scientificName,basisOfRecord,individualCount,organismQuantity,organismQuantityType,occurrenceRemarks,rightsHolder,reference
AAD_brokeeast_72_1,AAD_brokeeast_72_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.00042613,n_m3,NA,NA,NA
AAD_brokeeast_73_1,AAD_brokeeast_73_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,0.000278636,n_m3,NA,NA,NA
AAD_brokeeast_73_1,AAD_brokeeast_73_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000222908,n_m3,NA,NA,NA
AAD_brokeeast_74_1,AAD_brokeeast_74_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,10,0.000901132,n_m3,NA,NA,NA
AAD_brokeeast_75_1,AAD_brokeeast_75_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,9,0.000675819,n_m3,NA,NA,NA
AAD_brokeeast_75_1,AAD_brokeeast_75_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,7.51E-05,n_m3,NA,NA,NA
AAD_brokeeast_77_1,AAD_brokeeast_77_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,4,0.000279768,n_m3,NA,NA,NA
AAD_brokeeast_77_1,AAD_brokeeast_77_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,0.000139884,n_m3,NA,NA,NA
AAD_brokeeast_8_1,AAD_brokeeast_8_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,8.00E-05,n_m3,NA,NA,NA
AAD_brokeeast_80_1,AAD_brokeeast_80_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,9,0.001527575,n_m3,NA,NA,NA
AAD_brokeeast_83_1,AAD_brokeeast_83_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.000336321,n_m3,NA,NA,NA
AAD_brokeeast_83_1,AAD_brokeeast_83_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,0.000336321,n_m3,NA,NA,NA
AAD_brokeeast_84_1,AAD_brokeeast_84_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000458129,n_m3,NA,NA,NA
AAD_brokeeast_84_1,AAD_brokeeast_84_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,7,0.001068968,n_m3,NA,NA,NA
AAD_brokeeast_84_1,AAD_brokeeast_84_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,1,0.00015271,n_m3,NA,NA,NA
AAD_brokeeast_87_1,AAD_brokeeast_87_1_234609,Chordata,Actinopteri,Perciformes,Channichthyidae,Chaenodraco wilsoni,HumanObservation,1,0.000152747,n_m3,NA,NA,NA
AAD_brokeeast_87_1,AAD_brokeeast_87_1_234828,Chordata,Actinopteri,Perciformes,Nototheniidae,Trematomus loennbergii,HumanObservation,1,0.000152747,n_m3,NA,NA,NA
AAD_brokeeast_87_1,AAD_brokeeast_87_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,49,0.007484584,n_m3,NA,NA,NA
AAD_brokeeast_9_1,AAD_brokeeast_9_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,11,0.000848926,n_m3,NA,NA,NA
AAD_brokeeast_92_1,AAD_brokeeast_92_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,9.47E-05,n_m3,NA,NA,NA
AAD_brokeeast_93_1,AAD_brokeeast_93_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,0.000180472,n_m3,NA,NA,NA
AAD_brokeeast_95_1,AAD_brokeeast_95_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.000122923,n_m3,NA,NA,NA
AAD_brokeeast_96_1,AAD_brokeeast_96_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,7,0.000502771,n_m3,NA,NA,NA
AAD_brokeeast_96_1,AAD_brokeeast_96_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,0.000215473,n_m3,NA,NA,NA
AAD_brokeeast_97_1,AAD_brokeeast_97_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,0.000138755,n_m3,NA,NA,NA
AAD_brokeeast_98_1,AAD_brokeeast_98_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,10,0.00061471,n_m3,NA,NA,NA
AAD_brokeeast_98_1,AAD_brokeeast_98_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000245884,n_m3,NA,NA,NA
AAD_brokeeast_99_1,AAD_brokeeast_99_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,0.000497565,n_m3,NA,NA,NA
AAD_brokeeast_99_1,AAD_brokeeast_99_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,8.29E-05,n_m3,NA,NA,NA
AAD_brokewest_110_1,AAD_brokewest_110_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000181567,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_111_1,AAD_brokewest_111_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000137255,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_112_1,AAD_brokewest_112_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,6.59E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_113_1,AAD_brokewest_113_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,6.21E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_114_2,AAD_brokewest_114_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_115_1,AAD_brokewest_115_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,2.32E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_115_1,AAD_brokewest_115_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,2.32E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_115_2,AAD_brokewest_115_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_116_1,AAD_brokewest_116_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000134746,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_117_1,AAD_brokewest_117_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,2.24E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_118_1,AAD_brokewest_118_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,2.64E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_119_1,AAD_brokewest_119_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,2.45E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_126_1,AAD_brokewest_126_1_234796,Chordata,Actinopteri,Perciformes,Channichthyidae,Pagetopsis maculatus,HumanObservation,1,5.02E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_128_1,AAD_brokewest_128_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,94,0.003538216,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_129_1,AAD_brokewest_129_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000106344,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_130_1,AAD_brokewest_130_1_234566,Chordata,Actinopteri,Perciformes,Nototheniidae,Trematomus,HumanObservation,1,8.41E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_130_1,AAD_brokewest_130_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,3,0.000252245,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_226_1,AAD_brokewest_226_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.75E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_227_1,AAD_brokewest_227_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.18E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_228_1,AAD_brokewest_228_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.08E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_229_1,AAD_brokewest_229_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,8.23E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_230_1,AAD_brokewest_230_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,6.61E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_231_1,AAD_brokewest_231_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,8.62E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_232_1,AAD_brokewest_232_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,4,7.85E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_232_1,AAD_brokewest_232_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,13,0.000255156,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_267_1,AAD_brokewest_267_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,9.89E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_267_1,AAD_brokewest_267_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,9.89E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_268_1,AAD_brokewest_268_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000130667,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_269_1,AAD_brokewest_269_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,2.49E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_269_1,AAD_brokewest_269_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,2.49E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_269_2,AAD_brokewest_269_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_269_2,AAD_brokewest_269_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_270_1,AAD_brokewest_270_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,7.95E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_271_1,AAD_brokewest_271_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.62E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_272_1,AAD_brokewest_272_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,0.000105725,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_272_1,AAD_brokewest_272_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,6,0.000105725,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_272_2,AAD_brokewest_272_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,9,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_272_2,AAD_brokewest_272_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_273_1,AAD_brokewest_273_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,4.55E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_273_1,AAD_brokewest_273_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,6,0.000136586,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_287_1,AAD_brokewest_287_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,7.98E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_288_1,AAD_brokewest_288_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,1.72E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_288_1,AAD_brokewest_288_1_234800,Chordata,Actinopteri,Perciformes,Bathydraconidae,Gymnodraco acuticeps,HumanObservation,1,1.72E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_288_1,AAD_brokewest_288_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,1.72E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_288_2,AAD_brokewest_288_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_288_2,AAD_brokewest_288_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_289_1,AAD_brokewest_289_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,5,7.53E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_290_2,AAD_brokewest_290_2_234777,Chordata,Actinopteri,Perciformes,Bathydraconidae,Prionodraco evansii,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_291_1,AAD_brokewest_291_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,2.19E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_291_2,AAD_brokewest_291_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_292_1,AAD_brokewest_292_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.51E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_295_1,AAD_brokewest_295_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.21E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_296_1,AAD_brokewest_296_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.44E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_321_1,AAD_brokewest_321_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.50E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_322_1,AAD_brokewest_322_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,9.68E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_34_1,AAD_brokewest_34_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,5.75E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_383_1,AAD_brokewest_383_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,5.83E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_383_1,AAD_brokewest_383_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,2.92E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_383_1,AAD_brokewest_383_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,1,2.92E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_383_2,AAD_brokewest_383_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_383_2,AAD_brokewest_383_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_384_1,AAD_brokewest_384_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,12,0.000243904,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_384_1,AAD_brokewest_384_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,10,0.000203254,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_384_2,AAD_brokewest_384_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,16,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_384_2,AAD_brokewest_384_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_385_1,AAD_brokewest_385_1_234621,Chordata,Actinopteri,Perciformes,Artedidraconidae,Artedidraco scottsbergi,HumanObservation,1,1.67E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_391_1,AAD_brokewest_391_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.00013443,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_401_1,AAD_brokewest_401_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,0.000124587,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_401_2,AAD_brokewest_401_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_402_1,AAD_brokewest_402_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,2.80E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_403_1,AAD_brokewest_403_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,1.44E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_403_1,AAD_brokewest_403_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,1.44E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_404_1,AAD_brokewest_404_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,9.61E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_405_1,AAD_brokewest_405_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,6.09E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_406_1,AAD_brokewest_406_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,7.92E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_407_1,AAD_brokewest_407_1_234800,Chordata,Actinopteri,Perciformes,Bathydraconidae,Gymnodraco acuticeps,HumanObservation,1,2.80E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_407_1,AAD_brokewest_407_1_234808,Chordata,Actinopteri,Perciformes,Bathydraconidae,Gerlachea australis,HumanObservation,1,2.80E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_407_1,AAD_brokewest_407_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,2,5.60E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_407_2,AAD_brokewest_407_2_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,3,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_423_1,AAD_brokewest_423_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000132125,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_424_2,AAD_brokewest_424_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_427_1,AAD_brokewest_427_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000105795,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_428_1,AAD_brokewest_428_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,7.32E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_429_1,AAD_brokewest_429_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000125635,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_430_1,AAD_brokewest_430_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,0.000629551,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_430_1,AAD_brokewest_430_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,1,0.00012591,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_431_1,AAD_brokewest_431_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,2.70E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_432_1,AAD_brokewest_432_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,8.11E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_433_1,AAD_brokewest_433_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.38E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_434_1,AAD_brokewest_434_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,4.57E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_434_1,AAD_brokewest_434_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,4.57E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_434_2,AAD_brokewest_434_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,NA,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_435_1,AAD_brokewest_435_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,5.44E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_435_1,AAD_brokewest_435_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,5.44E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_436_1,AAD_brokewest_436_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,5.31E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_44_1,AAD_brokewest_44_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,5.90E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_45_1,AAD_brokewest_45_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,6.74E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_457_1,AAD_brokewest_457_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,2.84E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_458_1,AAD_brokewest_458_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.86E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_459_1,AAD_brokewest_459_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,8.41E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_460_1,AAD_brokewest_460_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000184763,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_461_1,AAD_brokewest_461_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,0.000149208,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_462_1,AAD_brokewest_462_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,2.84E-05,n_m3,NA,NA,Van de Putte et al. (2010)
AAD_brokewest_462_1,AAD_brokewest_462_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,2.84E-05,n_m3,NA,NA,Van de Putte et al. (2010)
