Family;Genus;Species;Year;Sub-Region;Month;Season;Period;Gear_Name;Catchability;Tot.Weight_(t);Tot.Density_(t/km2);Volume_(m3);Surface_(m2);Mean_Depth_Catch;Case;Reference,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2010;Ion;NA;NA;NA;GOC;0.16;115;0.0070721359;NA;0.0999043;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2010;West;NA;NA;NA;GOC;0.16;9;0.000572422;NA;0.10008964;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2011;Ion;NA;NA;NA;GOC;0.16;327;0.020170133;NA;0.098410125;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2011;West;NA;NA;NA;GOC;0.16;36;0.002614041;NA;0.0868709714285714;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;1995;West;NA;NA;NA;GOC;0.16;100;0.006465;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;1996;West;NA;NA;NA;GOC;0.16;17;0.00109905;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;1999;West;NA;NA;NA;GOC;0.16;10;0.0006465;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;2000;West;NA;NA;NA;GOC;0.16;60;0.003476948;NA;0.1078532;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;2004;West;NA;NA;NA;GOC;0.16;135;0.008633992;NA;0.09801145;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;2005;West;NA;NA;NA;GOC;0.16;10;0.00059626;NA;0.10482;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;2007;Ion;NA;NA;NA;GOC;0.16;19.99999955;0.001265332;NA;0.098788317;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;2008;Ion;NA;NA;NA;GOC;0.16;50.00000075;0.002969588;NA;0.10523345;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;gemellarii;2009;West;NA;NA;NA;GOC;0.16;1;6.14705e-05;NA;0.1016748;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;spp.;2010;West;NA;NA;NA;GOC;0.16;1;5.85948e-05;NA;0.1066648;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;spp.;2011;West;NA;NA;NA;GOC;0.16;3;0.00025008;NA;0.074976;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1994;East;NA;NA;NA;GOC;0.16;89;0.0126915347;NA;0.0734601428571429;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1994;West;NA;NA;NA;GOC;0.16;165;NA;NA;0.0474698464285714;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1995;Adri;NA;NA;NA;GOC;0.16;27;0.001773038;NA;0.0979745;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1995;East;NA;NA;NA;GOC;0.16;5;0.00037986;NA;0.0822672;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1995;West;NA;NA;NA;GOC;0.16;139;0.0089963848;NA;0.0942519642857143;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1996;Adri;NA;NA;NA;GOC;0.16;180;0.013402154;NA;0.090827999875;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1996;Ion;NA;NA;NA;GOC;0.16;26;0.0017218888;NA;0.0948822;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1996;West;NA;NA;NA;GOC;0.16;40;0.0027897332;NA;0.0823429111111111;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1997;Adri;NA;NA;NA;GOC;0.16;66;0.004468339;NA;0.09332575;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1997;East;NA;NA;NA;GOC;0.16;1;8.40616e-05;NA;0.0743502;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1997;Ion;NA;NA;NA;GOC;0.16;10;0.0007230401;NA;0.08626708;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1997;West;NA;NA;NA;GOC;0.16;79;0.007926096;NA;0.0698777777777778;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1998;Adri;NA;NA;NA;GOC;0.16;22;0.001560784;NA;0.08766952;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1998;East;NA;NA;NA;GOC;0.16;122;0.009351971;NA;0.08207145;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1998;Ion;NA;NA;NA;GOC;0.16;95;0.006170759;NA;0.0964912181818182;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1998;West;NA;NA;NA;GOC;0.16;147;0.009271872;NA;0.095415;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1999;Adri;NA;NA;NA;GOC;0.16;4;0.00027705;NA;0.090236398;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1999;East;NA;NA;NA;GOC;0.16;100;0.007266008;NA;0.08647365;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1999;Ion;NA;NA;NA;GOC;0.16;4;0.00027153;NA;0.0886182;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;1999;West;NA;NA;NA;GOC;0.16;82;0.0053362915;NA;0.1044292;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2000;Adri;NA;NA;NA;GOC;0.16;4;0.000267507;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2000;Ion;NA;NA;NA;GOC;0.16;5;0.000574161;NA;0.0544272;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2000;West;NA;NA;NA;GOC;0.16;185;0.011572929;NA;0.0916338222222222;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2001;Ion;NA;NA;NA;GOC;0.16;6;0.000448536;NA;0.0840594;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2001;West;NA;NA;NA;GOC;0.16;120;0.007555807;NA;0.100693864705882;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2002;Adri;NA;NA;NA;GOC;0.16;28;0.00187337;NA;0.0943022;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2002;Ion;NA;NA;NA;GOC;0.16;12;0.0008513959;NA;0.083433;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2002;West;NA;NA;NA;GOC;0.16;118;0.008369484;NA;0.09166643125;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2003;Adri;NA;NA;NA;GOC;0.16;12;0.000879672;NA;0.0886443;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2003;East;NA;NA;NA;GOC;0.16;10;0.000672674;NA;0.0933858;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2003;West;NA;NA;NA;GOC;0.16;133;0.0126848842;NA;0.0844994111111111;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2004;East;NA;NA;NA;GOC;0.16;22.5;0.001538599;NA;0.0900624;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2004;Ion;NA;NA;NA;GOC;0.16;1;6.68768e-05;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2004;West;NA;NA;NA;GOC;0.16;24;0.0016197499;NA;0.0968368166666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2005;Adri;NA;NA;NA;GOC;0.16;3;0.000278734;NA;0.0672684;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2005;East;NA;NA;NA;GOC;0.16;33;0.002149916;NA;0.0962568;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2005;Ion;NA;NA;NA;GOC;0.16;10;0.0006465;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2005;West;NA;NA;NA;GOC;0.16;85;0.0070973548;NA;0.101889916666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2006;Adri;NA;NA;NA;GOC;0.16;4;0.000342907;NA;0.072906;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2006;East;NA;NA;NA;GOC;0.16;18;0.000816312;NA;0.1377625;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2006;Ion;NA;NA;NA;GOC;0.16;8;0.000544557;NA;0.0913094;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2006;West;NA;NA;NA;GOC;0.16;100;0.0076316332;NA;0.0777206666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2007;Ion;NA;NA;NA;GOC;0.16;100.99999911;0.006594662;NA;0.0927205276363636;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2007;West;NA;NA;NA;GOC;0.16;60;0.003893654;NA;0.091013411;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2008;East;NA;NA;NA;GOC;0.16;13;0.000737975;NA;0.110746666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2008;Ion;NA;NA;NA;GOC;0.16;105;0.0069575955;NA;0.0922885111111111;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2008;West;NA;NA;NA;GOC;0.16;128;0.0075018443;NA;0.10440883;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2009;Adri;NA;NA;NA;GOC;0.16;5;0.00029959;NA;0.1043091;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2009;Ion;NA;NA;NA;GOC;0.16;8;0.0005381873;NA;0.0920305;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2009;West;NA;NA;NA;GOC;0.16;107;0.0068850935;NA;0.0996954666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2010;Ion;NA;NA;NA;GOC;0.16;1;6.92625e-05;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2010;West;NA;NA;NA;GOC;0.16;660;0.0423405109;NA;0.0961332454545454;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2011;Adri;NA;NA;NA;GOC;0.16;33;0.002132131;NA;0.09723035;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2011;Ion;NA;NA;NA;GOC;0.16;13;0.000999713;NA;0.0753574;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Myctophum;punctatum;2011;West;NA;NA;NA;GOC;0.16;81;0.005203275;NA;0.09370466;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;1994;East;NA;NA;NA;GOC;0.16;265;0.017428707;NA;0.09503;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;1995;Adri;NA;NA;NA;GOC;0.16;453;0.028417524;NA;0.0976565666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;1995;East;NA;NA;NA;GOC;0.16;25;0.001843155;NA;0.0894012;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;1995;West;NA;NA;NA;GOC;0.16;388;0.023836353;NA;0.09855175;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;1996;Adri;NA;NA;NA;GOC;0.16;32;0.0021523987;NA;0.0940238;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;1999;Adri;NA;NA;NA;GOC;0.16;59;0.003902969;NA;0.09174206;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;2002;West;NA;NA;NA;GOC;0.16;20;0.001144689;NA;0.1092;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;2003;West;NA;NA;NA;GOC;0.16;10;0.000628374;NA;0.099463;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;bolini;2006;West;NA;NA;NA;GOC;0.16;52;0.003300886;NA;0.0984584;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1995;West;NA;NA;NA;GOC;0.16;2034;0.135357009;NA;0.08952097;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1996;Adri;NA;NA;NA;GOC;0.16;9;0.0006168964;NA;0.0923418;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1996;East;NA;NA;NA;GOC;0.16;4;0.000312789;NA;0.079926;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1996;Ion;NA;NA;NA;GOC;0.16;42;0.0027498627;NA;0.09466035;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1996;West;NA;NA;NA;GOC;0.16;214;0.024376628;NA;0.07353392;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1997;Ion;NA;NA;NA;GOC;0.16;521;0.0374612495;NA;0.08519701;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1997;West;NA;NA;NA;GOC;0.16;141;0.013515103;NA;0.0604976;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1998;Adri;NA;NA;NA;GOC;0.16;1;9.33217e-05;NA;0.0669726;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1998;Ion;NA;NA;NA;GOC;0.16;61;0.00404273;NA;0.0947056833333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1998;West;NA;NA;NA;GOC;0.16;694;0.0441261106;NA;0.09832292;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1999;Ion;NA;NA;NA;GOC;0.16;77;0.005057095;NA;0.0933917333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;1999;West;NA;NA;NA;GOC;0.16;189;0.012028437;NA;0.104944166666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2000;Ion;NA;NA;NA;GOC;0.16;16;0.001168184;NA;0.0802842;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2000;West;NA;NA;NA;GOC;0.16;429;0.0372393752;NA;0.0895376461538462;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2001;Adri;NA;NA;NA;GOC;0.16;910;0.061209686;NA;0.0929183;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2001;East;NA;NA;NA;GOC;0.16;160;0.009941405;NA;0.1005894;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2001;West;NA;NA;NA;GOC;0.16;314;0.0193862727;NA;0.104268736363636;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2002;Ion;NA;NA;NA;GOC;0.16;16;0.001432127;NA;0.0698262;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2002;West;NA;NA;NA;GOC;0.16;114;0.007528981;NA;0.0919472307692308;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2003;East;NA;NA;NA;GOC;0.16;5;0.000312398;NA;0.1000326;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2003;West;NA;NA;NA;GOC;0.16;228;0.0169933458;NA;0.0960804;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2004;East;NA;NA;NA;GOC;0.16;4;0.000361562;NA;0.0699915;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2004;Ion;NA;NA;NA;GOC;0.16;18;0.001203783;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2004;West;NA;NA;NA;GOC;0.16;238;0.017551659;NA;0.0850811777777778;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2005;East;NA;NA;NA;GOC;0.16;54;0.003506652;NA;0.096483;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2005;Ion;NA;NA;NA;GOC;0.16;60;0.004036626;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2005;West;NA;NA;NA;GOC;0.16;787;0.0481332157;NA;0.09270132;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2006;East;NA;NA;NA;GOC;0.16;6;0.000437865;NA;0.0856428;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2006;Ion;NA;NA;NA;GOC;0.16;360;0.0223773925;NA;0.098096175;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2006;West;NA;NA;NA;GOC;0.16;165;0.015277693;NA;0.0777599083333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2007;Ion;NA;NA;NA;GOC;0.16;278;0.0176834425;NA;0.0977080846153846;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2007;West;NA;NA;NA;GOC;0.16;50;0.0031463675;NA;0.0984148378;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2008;Ion;NA;NA;NA;GOC;0.16;130;0.0085021725;NA;0.0935961142857143;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2008;West;NA;NA;NA;GOC;0.16;34;0.002323892;NA;0.0995827777777778;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2009;Adri;NA;NA;NA;GOC;0.16;127;0.008477586;NA;0.0946699592;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2009;Ion;NA;NA;NA;GOC;0.16;439.000003312;0.0269607346;NA;0.0974018041333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2009;West;NA;NA;NA;GOC;0.16;46;0.0029894905;NA;0.0948503333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2010;Adri;NA;NA;NA;GOC;0.16;110;0.007036285;NA;0.0980319;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2010;Ion;NA;NA;NA;GOC;0.16;9;0.000616381;NA;0.0932825333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2010;West;NA;NA;NA;GOC;0.16;11;0.0006508288;NA;0.1042826;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2011;Adri;NA;NA;NA;GOC;0.16;58;0.003621902;NA;0.0989385333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2011;Ion;NA;NA;NA;GOC;0.16;5;0.000468239;NA;0.0764556;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;elongatus;2011;West;NA;NA;NA;GOC;0.16;509;0.033299659;NA;0.0925189666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Notoscopelus;spp.;2010;West;NA;NA;NA;GOC;0.16;13;0.001098115;NA;0.0739904;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1994;West;NA;NA;NA;GOC;0.16;214;0.014069836;NA;0.094067845;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1995;East;NA;NA;NA;GOC;0.16;2;0.000151944;NA;0.0822672;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1995;West;NA;NA;NA;GOC;0.16;101;0.0064367156;NA;0.093462475;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1996;Adri;NA;NA;NA;GOC;0.16;7;0.000483811;NA;0.0904278;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1996;Ion;NA;NA;NA;GOC;0.16;64;0.004313959;NA;0.09345192;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1996;West;NA;NA;NA;GOC;0.16;39;0.002527979;NA;0.09639288;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1997;East;NA;NA;NA;GOC;0.16;487;0.034132278;NA;0.0820584;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1997;Ion;NA;NA;NA;GOC;0.16;32;0.002387591;NA;0.0846087;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1997;West;NA;NA;NA;GOC;0.16;8;0.000438158;NA;0.114114;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1998;Adri;NA;NA;NA;GOC;0.16;72;0.006105369;NA;0.0866292333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1998;Ion;NA;NA;NA;GOC;0.16;128;0.008434625;NA;0.0969327230769231;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1998;West;NA;NA;NA;GOC;0.16;13;0.000827414;NA;0.0974144;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1999;East;NA;NA;NA;GOC;0.16;64;0.004360366;NA;0.08980515;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1999;Ion;NA;NA;NA;GOC;0.16;16;0.0010679715;NA;0.092521;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;1999;West;NA;NA;NA;GOC;0.16;50;0.002881927;NA;0.1072081;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2000;East;NA;NA;NA;GOC;0.16;1;0.000100588;NA;0.0621346;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2000;Ion;NA;NA;NA;GOC;0.16;6;0.000401261;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2000;West;NA;NA;NA;GOC;0.16;75;0.005160088;NA;0.08310206;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2001;Ion;NA;NA;NA;GOC;0.16;22;0.00158046;NA;0.087;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2001;West;NA;NA;NA;GOC;0.16;106;0.00596215;NA;0.107924955555556;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2002;Adri;NA;NA;NA;GOC;0.16;2;0.000131766;NA;0.0948648;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2002;Ion;NA;NA;NA;GOC;0.16;13;0.001235583;NA;0.064989;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2002;West;NA;NA;NA;GOC;0.16;24;0.002641135;NA;0.086674625;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2003;East;NA;NA;NA;GOC;0.16;10;0.000624796;NA;0.1000326;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2003;Ion;NA;NA;NA;GOC;0.16;6;0.000415576;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2003;West;NA;NA;NA;GOC;0.16;104;0.006873887;NA;0.0953062777777778;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2004;Ion;NA;NA;NA;GOC;0.16;1;6.68768e-05;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2004;West;NA;NA;NA;GOC;0.16;36;0.002028047;NA;0.1101886;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2005;Ion;NA;NA;NA;GOC;0.16;44;0.002884683;NA;0.0950649;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2005;West;NA;NA;NA;GOC;0.16;26;0.001605804;NA;0.10098025;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2006;Ion;NA;NA;NA;GOC;0.16;237;0.014680812;NA;0.1000167;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2006;West;NA;NA;NA;GOC;0.16;30;0.001994405;NA;0.09424825;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2007;Ion;NA;NA;NA;GOC;0.16;36;0.0024842255;NA;0.0913094;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2007;West;NA;NA;NA;GOC;0.16;20;0.001223815;NA;0.102139655;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2008;Ion;NA;NA;NA;GOC;0.16;17;0.001181066;NA;0.0900635333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2008;West;NA;NA;NA;GOC;0.16;12;0.0007510894;NA;0.106886866666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2009;Ion;NA;NA;NA;GOC;0.16;50;0.0034729785;NA;0.0909435625;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2009;West;NA;NA;NA;GOC;0.16;32;0.001998662;NA;0.09973692;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2010;Adri;NA;NA;NA;GOC;0.16;3;0.000193021;NA;0.0971396;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2010;Ion;NA;NA;NA;GOC;0.16;38;0.002568602;NA;0.09171625;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2011;Adri;NA;NA;NA;GOC;0.16;5;0.00031163;NA;0.1002792;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2011;Ion;NA;NA;NA;GOC;0.16;16;0.0011058153;NA;0.09104115;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Symbolophorus;veranyi;2011;West;NA;NA;NA;GOC;0.16;70;0.005344375;NA;0.09287265;NA;4;IFREMER,,,,,,,,,,,
Nemichthyidae;Nemichthys;scolopaceus;1994;West;NA;NA;NA;GOC;0.16;79;0.006535544;NA;0.0803827333333333;NA;4;IFREMER,,,,,,,,,,,
Nemichthyidae;Nemichthys;scolopaceus;1995;Ion;NA;NA;NA;GOC;0.16;5;0.000300787;NA;0.103894;NA;4;IFREMER,,,,,,,,,,,
